Lớp,Mã HP,Môn,TC,LT,TH,Tự học,PCGD,SS lớp,Mã LHP,Nhóm,LT/TH,Thứ,Ca,GĐ,GV,Ghi chú,Ghi chú
K70E-EC4,UET.COM1050,Tư duy tính toán,5,,42,163,1,61,UET.COM1050 24,CL,TH,6,3,404-A,Lâm Sinh Công+Nguyễn Trung Hiếu,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC5,UET.COM1050,Tư duy tính toán,5,45,,163,1,60,UET.COM1050 25,CL,LT,6,2,110-B,Lê Quốc Anh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC5,UET.COM1050,Tư duy tính toán,5,,42,163,1,60,UET.COM1050 25,CL,TH,4,4,504-A,Lê Quốc Anh+Nguyễn Thành Vinh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC6,UET.COM1050,Tư duy tính toán,5,45,,163,1,60,UET.COM1050 26,CL,LT,3,2,508-B,Lê Bằng Giang,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC6,UET.COM1050,Tư duy tính toán,5,,42,163,1,60,UET.COM1050 26,CL,TH,5,1,407-A,Lê Bằng Giang+Trần Khánh Duy,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC7,UET.COM1050,Tư duy tính toán,5,45,,163,1,60,UET.COM1050 27,CL,LT,3,2,410-B,Ngô Xuân Trường,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC7,UET.COM1050,Tư duy tính toán,5,,42,163,1,60,UET.COM1050 27,CL,TH,6,2,503-A,Ngô Xuân Trường+Nguyễn Trà My,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC8,UET.COM1050,Tư duy tính toán,5,45,,163,1,59,UET.COM1050 28,CL,LT,2,4,505-B,Ngô Xuân Trường,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC8,UET.COM1050,Tư duy tính toán,5,,42,163,1,59,UET.COM1050 28,CL,TH,6,4,503-A,Ngô Xuân Trường+Lê Đức Duy,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC9,UET.COM1050,Tư duy tính toán,5,45,,163,1,58,UET.COM1050 29,CL,LT,6,4,501-B,Đinh Bảo Minh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC9,UET.COM1050,Tư duy tính toán,5,,42,163,1,58,UET.COM1050 29,CL,TH,3,4,503-A,Đinh Bảo Minh+Trịnh Lê Hoàng Long,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC1,UET.MAT1051,Giải tích 2,5,45,,145,9,60,UET.MAT1051 21,CL,LT,5,4,503-B,Đào Hoàng Dũng,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC1,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 21,CL,TH,5,3,503-B,Đào Hoàng Dũng,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC1,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 21,CL,TH,2,2,305-B,Đào Hoàng Dũng,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC2,UET.MAT1051,Giải tích 2,5,45,,145,9,61,UET.MAT1051 22,CL,LT,3,3,201-B,Đào Hoàng Dũng,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC2,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 22,CL,TH,5,2,504-B,Dương Thị Thùy Vinh,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC2,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 22,CL,TH,3,2,201-B,Dương Thị Thùy Vinh,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC3,UET.MAT1051,Giải tích 2,5,45,,145,9,61,UET.MAT1051 23,CL,LT,2,4,402-B,Đào Quang Khải,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC3,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 23,CL,TH,6,2,109-B,Nguyễn Công Minh,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC3,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 23,CL,TH,4,3,203-B,Nguyễn Công Minh,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC4,UET.MAT1051,Giải tích 2,5,45,,145,9,61,UET.MAT1051 24,CL,LT,3,4,509-B,Đào Hoàng Dũng,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC4,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 24,CL,TH,4,2,409-B,Dương Thị Thùy Vinh,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC4,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 24,CL,TH,2,1,401-B,Dương Thị Thùy Vinh,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC5,UET.MAT1051,Giải tích 2,5,45,,145,9,60,UET.MAT1051 25,CL,LT,6,4,110-B,Lê Phê Đô,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC5,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 25,CL,TH,6,3,110-B,Lê Phê Đô,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC5,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 25,CL,TH,5,4,306-B,Lê Phê Đô,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC6,UET.MAT1051,Giải tích 2,5,45,,145,9,60,UET.MAT1051 26,CL,LT,6,2,405-B,Trần Thu Hà,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC6,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 26,CL,TH,4,2,203-B,Nguyễn Văn Tùng,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC6,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 26,CL,TH,3,1,508-B,Nguyễn Văn Tùng,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC7,UET.MAT1051,Giải tích 2,5,45,,145,9,60,UET.MAT1051 27,CL,LT,2,2,210-B,Viện Cơ,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC7,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 27,CL,TH,4,4,306-B,Viện Cơ,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC7,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 27,CL,TH,2,1,210-B,Viện Cơ,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC8,UET.MAT1051,Giải tích 2,5,45,,145,9,59,UET.MAT1051 28,CL,LT,5,3,202-B,Viện Cơ,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC8,UET.MAT1051,Giải tích 2,5,,60,145,9,59,UET.MAT1051 28,CL,TH,3,4,304-B,Viện Cơ,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC8,UET.MAT1051,Giải tích 2,5,,60,145,9,59,UET.MAT1051 28,CL,TH,4,1,105-B,Viện Cơ,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC9,UET.MAT1051,Giải tích 2,5,45,,145,9,58,UET.MAT1051 29,CL,LT,2,3,403-B,Thái Mạnh Cầu,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC9,UET.MAT1051,Giải tích 2,5,,60,145,9,58,UET.MAT1051 29,CL,TH,5,1,305-B,Thái Mạnh Cầu,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-EC9,UET.MAT1051,Giải tích 2,5,,60,145,9,58,UET.MAT1051 29,CL,TH,4,3,110-B,Thái Mạnh Cầu,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-EC1,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,60,UET.PHY1096 21,CL,LT+TH,6,1,405-B,Mai Hồng Hạnh+Nguyễn Minh Đoàn,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC2,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,61,UET.PHY1096 22,CL,LT+TH,6,3,406-B,Hồ Thị Anh+Nguyễn Đăng Cơ,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC3,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,61,UET.PHY1096 23,CL,LT+TH,5,3,304-B,Nguyễn Thị Minh Hồng+Hồ Anh Tâm,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC4,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,61,UET.PHY1096 24,CL,LT+TH,4,1,409-B,Đỗ Thị Hương Giang+Nguyễn Minh Đoàn,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC5,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,60,UET.PHY1096 25,CL,LT+TH,5,2,308-B,Hồ Thị Anh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC6,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,60,UET.PHY1096 26,CL,LT+TH,2,2,509-B,Lê Việt Cường,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC7,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,60,UET.PHY1096 27,CL,LT+TH,5,3,301-B,Bùi Đình Tú,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC8,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,59,UET.PHY1096 28,CL,LT+TH,4,3,105-B,Đỗ Thị Hương Giang+Nguyễn Đăng Cơ,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC9,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,58,UET.PHY1096 29,CL,LT+TH,5,2,305-B,Nguyễn Tuấn Cảnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC1,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,60,UET.ECE2057 1,CL,LT,3,1,304-B,Lê Vũ Hà,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC2,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,61,UET.ECE2057 2,CL,LT,3,4,201-B,Lê Vũ Hà,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC3,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,61,UET.ECE2057 3,CL,LT,2,3,402-B,Nguyễn Hồng Thịnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC4,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,61,UET.ECE2057 4,CL,LT,4,3,409-B,Nguyễn Hồng Thịnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC5,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,60,UET.ECE2057 5,CL,LT,3,3,507-B,Nguyễn Hồng Thịnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC6,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,60,UET.ECE2057 6,CL,LT,2,1,509-B,Nguyễn Minh Trần,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC7,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,60,UET.ECE2057 7,CL,LT,3,1,410-B,Nguyễn Minh Trần,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC8,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,59,UET.ECE2057 8,CL,LT,4,2,105-B,Hoàng Văn Xiêm,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-EC9,UET.ECE2057,Tín hiệu và hệ thống,3,45,,,2,58,UET.ECE2057 9,CL,LT,4,4,110-B,Lê Trần Mạnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE1,UET.CE2020,Lập trình hệ thống,3,30,,,2,62,UET.CE2020 1,CL,LT,4,3,509-B,Hoàng Gia Hưng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE1,UET.CE2020,Lập trình hệ thống,3,,30,,2,62,UET.CE2020 1,CL,TH,6,1,307-A,Hoàng Gia Hưng+Nguyễn Tấn Phong,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE2,UET.CE2020,Lập trình hệ thống,3,30,,,2,62,UET.CE2020 2,CL,LT,5,1,209-B,Phan Hoàng Anh,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE2,UET.CE2020,Lập trình hệ thống,3,,30,,2,62,UET.CE2020 2,CL,TH,3,1,207-A,Phạm Quang Hùng+Đỗ Nguyễn Đăng Phi,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE3,UET.CE2020,Lập trình hệ thống,3,30,,,2,61,UET.CE2020 3,CL,LT,4,4,203-A,Lưu Bách Hưng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE3,UET.CE2020,Lập trình hệ thống,3,,30,,2,61,UET.CE2020 3,CL,TH,6,1,207-A,Lê Thành Trung+Phạm Văn Đức,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE4,UET.CE2020,Lập trình hệ thống,3,30,,,2,60,UET.CE2020 4,CL,LT,4,3,410-B,Lưu Bách Hưng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE4,UET.CE2020,Lập trình hệ thống,3,,30,,2,60,UET.CE2020 4,CL,TH,5,4,307-A,Cấn Quang Trường+Trần Quang Duy,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE5,UET.CE2020,Lập trình hệ thống,3,30,,,2,60,UET.CE2020 5,CL,LT,4,1,308-B,Lưu Bách Hưng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE5,UET.CE2020,Lập trình hệ thống,3,,30,,2,60,UET.CE2020 5,CL,TH,3,4,404-A,Cấn Quang Trường+Trần Khánh Duy,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE6,UET.CE2020,Lập trình hệ thống,3,30,,,2,62,UET.CE2020 6,CL,LT,2,3,401-B,Dương Minh Ngọc,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE6,UET.CE2020,Lập trình hệ thống,3,,30,,2,62,UET.CE2020 6,CL,TH,6,4,304-A,Đỗ Đình Minh+Đỗ Nguyễn Đăng Phi,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE7,UET.CE2020,Lập trình hệ thống,3,30,,,2,61,UET.CE2020 7,CL,LT,6,4,506-B,Phan Hoàng Anh,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE7,UET.CE2020,Lập trình hệ thống,3,,30,,2,61,UET.CE2020 7,CL,TH,3,1,507-A,Đỗ Đình Minh+Phạm Văn Đức,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE1,UET.ECE2056,Kỹ thuật điện,3,45,,,2,62,UET.ECE2056 1,CL,LT,4,2,509-B,Trần Như Chí,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE2,UET.ECE2056,Kỹ thuật điện,3,45,,,2,62,UET.ECE2056 2,CL,LT,2,2,505-B,Đỗ Quang Lộc,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE3,UET.ECE2056,Kỹ thuật điện,3,45,,,2,61,UET.ECE2056 3,CL,LT,5,2,509-B,Chử Đức Trình+Đỗ Quang Lộc,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE4,UET.ECE2056,Kỹ thuật điện,3,45,,,2,60,UET.ECE2056 4,CL,LT,2,4,508-B,Bùi Thanh Tùng,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE5,UET.ECE2056,Kỹ thuật điện,3,45,,,2,60,UET.ECE2056 5,CL,LT,2,3,104-B,Mai Hồng Hạnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE6,UET.ECE2056,Kỹ thuật điện,3,45,,,2,62,UET.ECE2056 6,CL,LT,5,3,405-B,Mai Hồng Hạnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE7,UET.ECE2056,Kỹ thuật điện,3,45,,,2,61,UET.ECE2056 7,CL,LT,2,2,406-B,Hoàng Bảo Anh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE1,UET.MAT1051,Giải tích 2,5,45,,145,9,62,UET.MAT1051 30,CL,LT,2,4,205-B,Viện Cơ,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE1,UET.MAT1051,Giải tích 2,5,,60,145,9,62,UET.MAT1051 30,CL,TH,3,3,405-B,Viện Cơ,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-CE1,UET.MAT1051,Giải tích 2,5,,60,145,9,62,UET.MAT1051 30,CL,TH,5,2,202-B,Viện Cơ,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-CE2,UET.MAT1051,Giải tích 2,5,45,,145,9,62,UET.MAT1051 31,CL,LT,5,3,209-B,Thái Mạnh Cầu,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE2,UET.MAT1051,Giải tích 2,5,,60,145,9,62,UET.MAT1051 31,CL,TH,5,2,209-B,Thái Mạnh Cầu,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-CE2,UET.MAT1051,Giải tích 2,5,,60,145,9,62,UET.MAT1051 31,CL,TH,4,1,403-B,Thái Mạnh Cầu,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-CE3,UET.MAT1051,Giải tích 2,5,45,,145,9,61,UET.MAT1051 32,CL,LT,4,3,203-A,Nguyễn Việt Khoa,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE3,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 32,CL,TH,2,3,409-B,Đào thị Bích Thảo,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-CE3,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 32,CL,TH,3,1,205-B,Đào thị Bích Thảo,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-CE4,UET.MAT1051,Giải tích 2,5,45,,145,9,60,UET.MAT1051 33,CL,LT,4,2,410-B,Trần Thu Hà,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE4,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 33,CL,TH,3,2,209-B,Dương Thị Thanh Hương,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-CE4,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 33,CL,TH,6,4,209-B,Dương Thị Thanh Hương,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-CE5,UET.MAT1051,Giải tích 2,5,45,,145,9,60,UET.MAT1051 34,CL,LT,2,2,104-B,Đặng Hữu Chung,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE5,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 34,CL,TH,6,1,502-B,Đặng Hữu Chung,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-CE5,UET.MAT1051,Giải tích 2,5,,60,145,9,60,UET.MAT1051 34,CL,TH,2,4,104-B,Đặng Hữu Chung,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-CE6,UET.MAT1051,Giải tích 2,5,45,,145,9,62,UET.MAT1051 35,CL,LT,5,4,405-B,Trần Thanh Hải,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE6,UET.MAT1051,Giải tích 2,5,,60,145,9,62,UET.MAT1051 35,CL,TH,3,3,204-B,Dương Thị Thanh Tâm,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-CE6,UET.MAT1051,Giải tích 2,5,,60,145,9,62,UET.MAT1051 35,CL,TH,4,4,305-B,Dương Thị Thanh Tâm,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-CE7,UET.MAT1051,Giải tích 2,5,45,,145,9,61,UET.MAT1051 36,CL,LT,2,1,406-B,Đào Quang Khải,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE7,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 36,CL,TH,6,3,506-B,Trần Mạnh Cường,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-CE7,UET.MAT1051,Giải tích 2,5,,60,145,9,61,UET.MAT1051 36,CL,TH,5,1,307-B,Trần Mạnh Cường,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-CE1,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,62,UET.PHY1096 30,CL,LT+TH,5,3,207-B,Nguyễn Đình Lãm+Nguyễn Đăng Cơ,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE2,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,62,UET.PHY1096 31,CL,LT+TH,2,3,505-B,Phạm Văn Vĩnh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE3,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,61,UET.PHY1096 32,CL,LT+TH,5,3,509-B,Vũ Nguyên Thức,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE4,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,60,UET.PHY1096 33,CL,LT+TH,3,1,209-B,Nguyễn Thị Yến Mai,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE5,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,60,UET.PHY1096 34,CL,LT+TH,6,2,502-B,Bùi Đình Tú,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE6,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,62,UET.PHY1096 35,CL,LT+TH,3,2,204-B,Lê Việt Cường,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE7,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,61,UET.PHY1096 36,CL,LT+TH,4,3,210-T,Nguyễn Văn Yên,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-CE1,POL1001,Tư tưởng Hồ Chí Minh,2,20,10,0,9,62,POL1001 22,CL,LT,4,4,509-B,Nguyễn Thị Kim Thoa,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE2,POL1001,Tư tưởng Hồ Chí Minh,2,20,10,0,9,62,POL1001 23,CL,LT,6,1,506-B,Ngô Văn Hùng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE3,POL1001,Tư tưởng Hồ Chí Minh,2,20,10,0,9,61,POL1001 24,CL,LT,5,4,509-B,Ngô Văn Hùng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE4,POL1001,Tư tưởng Hồ Chí Minh,2,20,10,0,9,60,POL1001 25,CL,LT,4,4,410-B,Phạm Đức Dũng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE5,POL1001,Tư tưởng Hồ Chí Minh,2,20,10,0,9,60,POL1001 26,CL,LT,5,2,203-B,Phạm Đức Dũng,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE6,POL1001,Tư tưởng Hồ Chí Minh,2,20,10,0,9,62,POL1001 27,CL,LT,3,4,204-B,Nguyễn Tuyết Hạnh,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-CE7,POL1001,Tư tưởng Hồ Chí Minh,2,20,10,0,9,61,POL1001 28,CL,LT,2,3,406-B,Nguyễn Thị Kim Thoa,,"Học 1 ca/10 tuần, thi đợt 1"
K70E-RE1,UET.MAT1050,Giải tích 1,5,45,,145,9,49,UET.MAT1050 21,CL,LT,6,4,309-B,Đào Hoàng Dũng,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE1,UET.MAT1050,Giải tích 1,5,,60,145,9,49,UET.MAT1050 21,CL,TH,5,1,107-B,Đào Hoàng Dũng,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-RE1,UET.MAT1050,Giải tích 1,5,,60,145,9,49,UET.MAT1050 21,CL,TH,2,3,101-B,Đào Hoàng Dũng,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-RE2,UET.MAT1050,Giải tích 1,5,45,,145,9,48,UET.MAT1050 22,CL,LT,3,2,406-A,Đào Hoàng Dũng,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE2,UET.MAT1050,Giải tích 1,5,,60,145,9,48,UET.MAT1050 22,CL,TH,2,1,202-B,Dương Thị Thùy Vinh,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-RE2,UET.MAT1050,Giải tích 1,5,,60,145,9,48,UET.MAT1050 22,CL,TH,3,3,406-A,Dương Thị Thùy Vinh,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-RE3,UET.MAT1050,Giải tích 1,5,45,,145,9,48,UET.MAT1050 23,CL,LT,2,4,305-B,Đào Quang Khải,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE3,UET.MAT1050,Giải tích 1,5,,60,145,9,48,UET.MAT1050 23,CL,TH,5,2,205-A,Nguyễn Công Minh,Ca 1 (học từ tuần 1-15),"Học 1 ca/10 tuần đầu, từ tuần 11 học 2 ca/tuần, thi vào đợt 2"
K70E-RE3,UET.MAT1050,Giải tích 1,5,,60,145,9,48,UET.MAT1050 23,CL,TH,4,4,101-B,Nguyễn Công Minh,Ca 2 (học đồng thời với Ca 1 từ tuần 11),
K70E-RE1,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,49,UET.PHY1096 37,CL,LT+TH,3,2,401-B,Đồng Quốc Việt,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE2,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,48,UET.PHY1096 38,CL,LT+TH,2,2,202-B,Vũ Ngọc Linh,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE3,UET.PHY1096,Vật lý đại cương 2,3,30,15,105,4,48,UET.PHY1096 39,CL,LT+TH,6,1,405-A,Nguyễn Kiên Cường,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE1,PHI1006,Triết học Mác - Lênin,3,45,,,9,49,PHI1006 21,CL,LT,2,4,101-B,Đặng Hà Chi,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE2,PHI1006,Triết học Mác - Lênin,3,45,,,9,48,PHI1006 22,CL,LT,6,4,502-B,Nguyễn Minh Tuấn,,"Học 1 ca/15 tuần, thi đợt 2"
K70E-RE3,PHI1006,Triết học Mác - Lênin,3,45,,,9,48,PHI1006 23,CL,LT,3,3,306-A,Nguyễn Thị Huệ,,"Học 1 ca/15 tuần, thi đợt 2"
